Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Bolivia,BOL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.53300095,55.97100067,56.17399979,56.5870018,57.04899979,57.52799988,57.97100067,58.48699951,58.74900055,58.98300171,59.22399902,59.88399887,60.54399872,61.20299911,61.85300064,62.48099899,63.0929985,61.38899994,62.23899841,62.36500168,62.01900101,61.65200043,57.94499969,58.8219986,60.90000153,54.50999832,55.03099823,55.14699936
Brazil,BRA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.97499847,42.89099884,43.80599976,44.72200012,45.63899994,46.55899811,47.4620018,48.36600113,49.27299881,50.18299866,51.10100174,52.02199936,53.48600006,53.8730011,54.89899826,55.43299866,55.9679985,55.61899948,55.82500076,56.01499939,54.58100128,53.13199997,53.07699966,52.97600174,52.85900116,53.37799835,53.3219986,53.20399857
Barbados,BRB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.26599884,60.65200043,61.39300156,62.25799942,62.99900055,63.79399872,64.48999786,63.56299973,63.45899963,63.32699966,63.18899918,63.27500153,63.37099838,63.47499847,64.18900299,64.19999695,64.11699677,63.98899841,63.81700134,63.60699844,63.49200058,63.2879982,62.06100082,63.23099899,61.85599899,61.86000061,62.56800079,62.24700165
Brunei Darussalam,BRN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.77999878,46.20899963,47.14599991,48.14300156,49.2140007,50.36199951,51.29899979,52.33599854,53.48400116,54.67900085,55.8390007,56.22800064,56.15399933,56.19800186,56.37599945,56.64400101,56.81800079,57.01699829,57.2840004,57.63299942,58.04299927,58.49000168,58.9090004,59.31399918,59.7179985,59.39799881,59.02999878,59.02500153
Bhutan,BTN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.50899887,51.13100052,50.90100098,50.74000168,50.5340004,50.25899887,51.06800079,51.96699905,52.97299957,54.17200089,55.59899902,57.94300079,60.27500153,62.38199997,64.09899902,65.3690033,66.19400024,66.74099731,67.02300262,67.11100006,64.55699921,62.27000046,63.50299835,58.18700027,54.93099976,57.76499939,57.57099915,58.0340004
Botswana,BWA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.74700165,47.95100021,48.10499954,48.26100159,48.46900177,48.75400162,48.92699814,49.1609993,49.37799835,49.36999893,49.46699905,50.41899872,51.4070015,52.41899872,53.42699814,54.41500092,55.41999817,55.70500183,55.98500061,56.26399994,53.54600143,57.42599869,61.10699844,64.55400085,64.81400299,65.02700043,65.2460022,65.61399841
Central African Republic,CAF,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.55400085,64.48200226,64.3789978,64.34600067,64.36100006,64.40499878,64.30200195,64.27899933,64.26200104,64.2519989,64.21199799,64.18599701,64.16200256,64.07800293,64.09200287,64.08200073,64.11399841,64.14299774,64.14700317,64.13899994,64.13300323,64.13899994,64.10900116,63.65000153,63.52000046,63.39300156,63.38100052,63.34000015
Canada,CAN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.88800049,57.84999847,57.26300049,57.06800079,56.89099884,56.81100082,56.76599884,57.09600067,57.69200134,58.20700073,58.64799881,58.94900131,60.125,61.14199829,61.25500107,60.93099976,61.19800186,61.88999939,61.98600006,61.875,61.85800171,61.60100174,61.61399841,61.68399811,61.0870018,60.77199936,60.80699921,60.68899918
Central Europe and the Baltics,CEB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.71637297,54.68177142,54.5458485,53.91824957,53.15568576,52.31499492,51.25920534,50.81975131,50.47213533,50.337316,50.41420262,50.39321587,48.68045085,48.14508521,47.80207199,47.51625413,47.49708711,47.28518193,47.37547182,47.55692442,47.98679466,47.89000029,48.3122864,48.4068151,48.80936159,48.81494751,48.80314561,48.61061696
Switzerland,CHE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.02299881,56.84000015,57.19499969,57.00299835,56.06000137,55.80099869,56.9620018,57.02799988,58.13299942,58.31999969,57.77299881,58.89500046,59.35900116,59.55400085,59.23699951,59.45899963,59.89099884,60.10100174,61.43899918,61.63999939,59.91999817,60.5870018,60.93199921,61.26100159,62.02099991,62.39500046,62.88600159,62.86800003
Channel Islands,CHI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.875,45.82500076,45.99399948,46.47600174,47.34899902,47.32400131,47.11899948,47.32899857,48.04000092,48.95100021,49.26200104,49.43199921,49.93500137,50.11199951,49.77899933,50,50.23300171,50.20899963,50.00699997,49.96300125,50.16500092,49.02399826,49.09000015,49.11999893,49.43000031,49.63800049,49.73199844,49.47600174
Chile,CHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.07500076,31.85400009,33.84799957,35.48400116,35.49000168,34.35699844,34.69200134,35.54600143,36.32099915,36.52500153,35.54999924,35.44400024,35.47399902,36.55699921,38.87900162,38.34199905,39.26800156,41.44400024,43.10499954,43.37900162,47.05899811,48.94499969,49.15499878,49.56700134,50.13000107,50.10800171,50.35100174,50.58200073
China,CHN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.19799805,73.08300018,72.97100067,72.85199738,72.70700073,72.51999664,72.29699707,72.03299713,71.72599792,71.38300323,71.01000214,70.20300293,69.32900238,68.42299652,67.5530014,66.76599884,66.06500244,65.46399689,64.9240036,64.37599945,63.77700043,63.53300095,63.29600143,63.05899811,62.77500153,62.43600082,62.0340004,61.48799896
Cote d'Ivoire,CIV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.52799988,48.47499847,48.42599869,48.38600159,48.36500168,48.4129982,48.44200134,48.44900131,48.47700119,48.43600082,48.40800095,48.38800049,48.37200165,48.35699844,48.3390007,48.31499863,48.29100037,48.26499939,48.23600006,48.20299911,48.16600037,48.12400055,48.08599854,48.05500031,48.0379982,48.04100037,48.0530014,48.10699844
Cameroon,CMR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.45200348,71.36000061,71.27100372,71.14600372,71.08000183,71.01599884,70.95200348,70.87799835,70.79399872,70.70400238,70.61799622,70.54799652,70.48100281,70.4260025,70.38500214,70.35600281,70.3789978,70.41200256,70.45500183,70.50800323,70.58100128,70.68199921,70.79000092,70.90299988,71.00700378,71.09400177,71.16100311,71.23300171
"Congo, Dem. Rep.",COD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.94300079,71.86599731,71.77100372,71.65499878,71.59100342,71.54199982,71.5059967,71.43399811,71.37999725,71.30999756,71.22899628,71.18900299,71.1760025,71.1780014,71.18599701,71.19100189,71.20600128,71.22000122,71.23100281,71.22699738,71.24900055,71.28399658,71.31900024,71.35500336,71.38500214,71.38999939,71.37000275,71.3690033
"Congo, Rep.",COG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.76300049,65.71299744,65.67700195,65.63700104,65.59300232,65.63999939,65.67199707,65.70700073,65.8010025,65.88300323,66.04799652,66.14800262,66.27100372,66.38700104,66.53399658,66.71399689,66.87599945,66.9980011,67.17199707,67.35600281,67.53700256,67.59899902,67.62400055,67.61399841,67.59899902,67.53900146,67.4509964,67.40000153
Colombia,COL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8560009,30.37999916,30.97599983,31.45000076,32.86100006,34.29499817,35.7519989,37.22299957,38.70899963,40.20800018,41.71900177,43.24399948,44.77700043,46.31100082,47.83499908,49.34000015,50.82699966,52.28699875,53.72000122,55.12599945,56.1969986,57.27999878,58.45700073,58.63100052,58.35800171,58.9679985,58.6230011,58.80500031
Comoros,COM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.55699921,31.4810009,31.56200027,31.62000084,31.62000084,31.71999931,31.76499939,31.87199974,31.97400093,32.10800171,32.35100174,32.4980011,32.67499924,32.8730011,33.0870018,33.31800079,33.52000046,33.71900177,33.92699814,34.1590004,34.40100098,34.61299896,34.8429985,35.08599854,35.3219986,35.55500031,35.76200104,35.95000076
Cabo Verde,CPV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.27600098,42.31000137,42.41699982,42.5019989,42.68799973,42.85200119,42.94599915,43.04100037,43.14899826,43.25099945,43.38399887,43.49000168,43.62200165,43.75299835,43.95399857,44.16600037,44.50799942,44.93999863,45.33000183,45.66799927,46.03300095,46.50699997,47.00899887,47.53300095,48.06200027,48.56499863,49.11500168,49.54600143
Costa Rica,CRI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.90299988,33.79999924,33.14500046,34.0530014,35.0890007,36.12200165,34.56499863,37.6629982,40.11999893,40.17300034,38.59600067,41.82899857,42.22800064,41.62799835,41.00099945,44.69499969,44.5890007,45.70999908,46.04800034,46.3429985,44.14500046,46.18799973,45.92699814,46.46699905,49.33599854,48.80400085,45.02299881,45.32500076
Caribbean small states,CSS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.51420183,51.14285498,51.54579451,51.99552709,52.4664714,52.22886686,52.16848377,51.48959242,50.7593883,50.67158145,50.47742366,50.59466934,50.74970832,51.26431884,51.90745048,52.55896146,52.89994285,52.89737004,53.21224513,52.98510103,53.34403982,53.61817168,53.78575237,53.99155558,54.04078702,53.83099257,53.86775767,54.02979115
Cuba,CUB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.86899948,35.30899811,34.69200134,33.82300186,33.95600128,34.13199997,34.70999908,34.86500168,34.81100082,35.13999939,35.52600098,35.75099945,35.95700073,36.32799911,36.76900101,38.27799988,39.7859993,41.08599854,41.60900116,42.64300156,42.28699875,42.30099869,42.29499817,42.23300171,42.02000046,41.92599869,41.56999969,41.45999908
Curacao,CUW,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1629982,46.75299835,47.3409996,46.75099945,48.19100189,47.12400055,47.64400101,49.34500122,49.03300095,49.01300049,49.62900162,52.10200119,52.61700058,53.84700012,53.84000015,53.20100021,54.10400009,55.18700027,55.56499863,56.50299835,57.61000061,56.81700134,56.18099976,56.26100159,57.81200027,57.88800049,58.06900024,58.07799911
Czech Republic,CZE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.90499878,52.13899994,52.22000122,52.31000137,52.56399918,52.27899933,51.71699905,51.50099945,51.63999939,51.98699951,51.63000107,51.23500061,50.93199921,51.04800034,50.63800049,50.77299881,50.6230011,49.88800049,49.34899902,49.50899887,49.23199844,49.43199921,50.06600189,50.98799896,50.9679985,51.42200089,52.06600189,51.95800018
Germany,DEU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.22700119,47.97200012,47.81399918,47.33499908,47.90200043,47.85800171,47.86600113,48.3219986,48.5359993,49.07600021,49.06499863,49.36299896,49.63100052,49.98600006,49.80899811,50.70000076,51.48899841,52.01399994,52.13199997,52.53099823,52.7879982,53.6570015,53.70399857,54.31000137,54.51499939,54.60800171,54.95999908,55.02700043
Djibouti,DJI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.23500061,46.11600113,46.10400009,46.0719986,46.09400177,46.06900024,46.09199905,46.12599945,46.1609993,46.23899841,46.34000015,46.36899948,46.43600082,46.52899933,46.62599945,46.71500015,46.83800125,46.97600174,47.13999939,47.33300018,47.5530014,47.83599854,48.15800095,48.49700165,48.83399963,49.14799881,49.37900162,49.46500015
Dominica,DMA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
