Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Antigua and Barbuda,ATG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.76899719,74.77799988,74.23400116,73.66999817,73.75299835,73.9469986,73.72899628,73.18099976,72.89900208,72.45600128,72.31199646,72.09600067,71.99900055,71.70200348,71.63800049,72.18800354,72.30699921,72.59799957,72.67500305,72.33100128,72.44999695,72.2460022,71.77300262,71.42099762,71.00499725,71.16400146,70.66699982,70.52200317
Austria,AUT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.97799683,69.99900055,70.12000275,69.95500183,70.21700287,70.3219986,69.70400238,69.01000214,69.01699829,69.11000061,68.89399719,67.88600159,68.22599792,68.01200104,64.85800171,66.1289978,66.31199646,67.1989975,67.15000153,67.05799866,66.86399841,66.625,66.64800262,66.64199829,66.10199738,65.9940033,66.22200012,66.01300049
Azerbaijan,AZE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.18299866,70.26799774,71.05599976,71.62400055,71.87400055,71.89199829,71.81300354,71.67500305,71.47200012,71.2559967,70.26200104,69.27200317,68.33399963,67.46700287,66.69400024,66.01999664,65.41000366,64.88300323,65.51699829,66.16500092,66.81099701,67.34400177,67.63899994,67.96399689,68.36199951,68.68199921,69.71399689,69.47799683
Burundi,BDI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.45400238,89.95200348,89.35299683,88.66200256,87.89299774,87.05599976,86.29599762,85.46900177,84.56800079,83.78500366,82.96299744,82.3030014,81.68699646,81.1210022,80.61199951,80.15299988,79.72499847,79.31900024,78.93199921,78.56999969,78.23999786,77.81400299,77.42199707,77.04699707,76.66799927,77.07299805,77.41500092,77.45300293
Belgium,BEL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.76200104,61.04100037,60.73799896,60.20600128,60.8390007,60.96699905,60.74300003,60.45899963,60.41899872,61.0929985,61.36399841,60.26499939,60.03699875,59.91799927,60.00999832,61.2859993,60.79399872,61.13000107,60.8409996,60.375,60.79100037,59.67300034,59.72100067,59.70600128,59.38100052,59.14300156,58.9640007,58.73799896
Benin,BEN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.24199677,89.25,89.20600128,88.375,87.49900055,86.57900238,85.59100342,84.55000305,83.45800018,82.31600189,81.12799835,79.89600372,78.62400055,77.97799683,77.30599976,76.61699677,75.90000153,75.16699982,74.42500305,73.68299866,72.94999695,73.76399994,73.66300201,73.50800323,73.34999847,73.2440033,73.15599823,73.14199829
Burkina Faso,BFA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.79299927,90.81199646,90.59100342,90.33599854,90.08300018,89.79799652,89.49900055,89.21499634,88.91699982,88.61599731,88.33699799,88.04699707,87.76300049,87.45700073,87.15399933,86.82099915,86.49700165,85.41799927,84.26200104,83.02600098,81.70600128,80.30500031,78.81400299,77.22499847,75.53500366,75.41400146,75.28500366,75.15699768
Bangladesh,BGD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.24099731,88.12000275,88.00800323,87.90899658,87.8259964,87.76100159,87.59500122,87.45200348,87.32099915,87.18599701,87.03500366,86.8730011,86.70800018,86.53700256,86.35700226,86.17099762,85.9509964,85.38300323,84.80400085,84.20999908,83.59700012,82.98799896,82.37000275,81.74199677,81.10399628,80.45800018,79.80500031,79.80699921
Bulgaria,BGR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.67399979,61.50299835,61.36199951,60.61800003,59.89699936,59.20500183,58.54000092,57.9129982,57.29000092,56.63000107,55.90800095,56.8429985,56.2859993,55.99300003,56.7519989,56.42900085,58.1609993,59.89400101,61.87200165,61.01800156,59.52799988,58.23199844,58.70399857,59.59000015,60.08599854,60.14799881,59.58000183,59.55199814
Bahrain,BHR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1969986,87.45800018,87.2539978,87.27500153,87.46099854,87.70300293,87.1269989,86.6780014,86.45800018,86.47899628,86.66400146,85.89600372,85.39800262,85.37999725,85.69999695,86.16500092,85.875,85.95999908,86.32900238,86.85700226,87.38600159,86.64700317,86.84899902,86.98100281,87.05899811,86.99500275,86.95800018,86.95200348
"Bahamas, The",BHS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.43199921,80.27100372,81.06600189,81.79000092,82.3769989,82.3809967,82.33399963,82.23500061,81.97200012,81.63300323,81.45300293,81.4940033,81.55699921,81.69400024,81.68900299,81.58699799,81.60700226,81.66799927,81.80899811,81.97499847,81.9509964,81.89299774,81.79799652,81.82800293,81.88800049,81.97899628,81.98999786,81.9960022
Bosnia and Herzegovina,BIH,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.44200134,63.22000122,62.9659996,62.67499924,62.3429985,61.97800064,61.74599838,61.51699829,61.30599976,61.11899948,60.93299866,60.71699905,60.52099991,60.34799957,60.22499847,60.5,60.32799911,60.19300079,60.07899857,60.04199982,59.90499878,59.65200043,59.3390007,58.93799973,58.5340004,58.42100143,58.80500031,58.64500046
Belarus,BLR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.56199646,67.23400116,67.07099915,66.93900299,66.88300323,66.81500244,66.52899933,66.15599823,65.86000061,65.7009964,65.84600067,65.98999786,66.21299744,66.50299835,66.85500336,67.29100037,67.61399841,68.03700256,68.52300262,69.04799652,69.53600311,69.88999939,70.23100281,70.54000092,70.79199982,70.98100281,70.93499756,70.66699982
Belize,BLZ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8690033,81.65899658,81.31600189,81.18000031,81.28299713,81.52400208,81.72399902,81.59600067,81.52500153,81.53199768,81.60500336,81.64399719,81.72000122,81.80500031,81.87200165,81.90599823,82.08999634,82.18299866,82.20300293,82.15799713,82.05200195,82.74500275,83.17299652,82.51699829,81.78399658,80.9489975,81.13800049,81.25
Bermuda,BMU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.33499908,81.47899628,81.34700012,81.40899658,81.51000214,81.62999725,81.76100159,81.9509964,81.86799622,81.7539978,81.61000061,81.83399963,82.05400085,82.26399994,82.45500183,82.62400055,82.79199982,82.13999939,82.0039978,81.86000061,82.04499817,82.10500336,80.01399994,79.91699982,81.81099701,79.74500275,79.84999847,79.85399628
Brazil,BRA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.24199677,82.91600037,82.57800293,82.23100281,81.8809967,81.53299713,81.1289978,80.72399902,80.3239975,79.93399811,79.55999756,79.18599701,79.28600311,78.98699951,79.3809967,79.2480011,79.11199951,78.61100006,78.60500336,78.5739975,77.70200348,76.79100037,76.24299622,76.10399628,75.65899658,75.42299652,74.94499969,74.73899841
Barbados,BRB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6289978,75.38600159,76.3010025,76.68000031,76.9240036,77.51399994,75.11599731,76.02400208,75.7559967,75.44799805,75.125,75.10600281,75.10500336,75.10800171,75.66300201,75.44000244,75.11000061,74.7440033,74.33399963,73.8809967,73.05200195,72.97399902,71.96399689,72.01899719,69.0490036,69.94100189,70.4960022,70.03299713
Brunei Darussalam,BRN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.76000214,81.72699738,81.34500122,81.04799652,80.84100342,80.68800354,80.40299988,80.2009964,80.0739975,79.99199677,79.91400146,79.06300354,78.58499908,78.27999878,78.1269989,78.04399872,77.47399902,76.98600006,76.65799713,76.5019989,76.44799805,76.36000061,76.17700195,75.9260025,75.65899658,75.25800323,74.85800171,74.68299866
Bhutan,BTN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.40000153,76.07700348,75.76699829,75.45999908,75.15699768,74.88700104,74.68399811,74.52200317,74.39600372,74.29699707,74.22299957,74.1969986,74.33200073,74.6190033,75.00099945,75.39099884,75.48400116,75.54699707,75.59100342,75.62599945,74.31800079,72.83200073,67.30999756,72.8219986,72.41899872,74.125,74.16999817,74.27500153
Botswana,BWA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.16699982,77.55599976,77.02700043,76.50099945,75.88800049,75.14900208,74.46700287,73.65799713,72.95999908,71.04000092,68.95700073,69.3769989,69.87000275,70.41000366,70.95700073,71.48600006,72.01799774,71.45500183,70.90399933,70.3730011,67.27799988,71.95999908,75.52400208,78.26899719,78.21099854,78.24900055,78.23600006,78.42199707
Central African Republic,CAF,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.46499634,80.4280014,80.40899658,80.25,79.99900055,79.69300079,79.70200348,79.55000305,79.37000275,79.16799927,79.01499939,79.04199982,79.0019989,79.02600098,78.8809967,78.79199982,78.95400238,79.06400299,79.14199829,79.14600372,79.04599762,79.4280014,79.68499756,80.40100098,80.41799927,80.27700043,79.93000031,79.95600128
Canada,CAN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.97399902,74.95500183,73.73100281,73.20899963,72.97200012,72.29699707,71.95999908,72.01599884,71.92700195,72.19000244,72.1269989,72.01599884,72.73999786,73.17299652,72.93599701,72.58300018,72.11499786,72.36199951,72.58599854,71.77100372,71.44200134,71.28299713,70.93199921,70.78399658,70.44799805,70.45400238,70.10600281,69.83200073
Central Europe and the Baltics,CEB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0699806,70.17785247,70.01029994,69.36107027,68.50243208,67.9259452,66.99799309,66.29326094,65.75425947,65.19460036,64.89881979,64.6629323,63.13207405,62.66332014,62.59502663,62.62296015,62.72309029,62.92769746,63.34888179,63.40208006,63.74519223,63.46788628,63.83375315,64.02730747,64.55379032,64.69743398,64.76576759,64.47401428
Switzerland,CHE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.47399902,80.7440033,80.08999634,80.17500305,79.30799866,79.11399841,78.89199829,78.48600006,78.36100006,78.11399841,77.66500092,77.23100281,76.62599945,76.59500122,75.80899811,75.03399658,75.35800171,75.75099945,75.38999939,75.23000336,74.30699921,74.6269989,74.38800049,74.10199738,74.1230011,74.22599792,74.42700195,74.14399719
Channel Islands,CHI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.23300171,70.49199677,70.52700043,70.61599731,70.5059967,70.53800201,70.55200195,70.45500183,70.35500336,70.08999634,69.92700195,69.68199921,69.3259964,69.0530014,68.95300293,68.87599945,68.50900269,68.27899933,68.08499908,67.8809967,67.37799835,67.375,67.02700043,66.70899963,66.39099884,66.09999847,65.75700378,65.47000122
Chile,CHL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.93800354,76.92299652,77.18599701,78.05999756,77.91699982,76.97299957,76.26399994,75.99900055,76.0059967,75.83699799,74.2480011,74.2990036,73.50299835,72.91200256,73.47100067,73.01000214,73.44499969,74.1969986,74.27700043,73.26300049,74.97100067,75.47399902,75.10099792,74.85700226,74.68900299,74.84300232,74.33200073,74.41899872
China,CHN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.79199982,84.73899841,84.72299957,84.71900177,84.68599701,84.59300232,84.43699646,84.22399902,83.9469986,83.59899902,83.17900085,82.53099823,81.79499817,81.02899933,80.3239975,79.73300171,79.24500275,78.8690033,78.55999756,78.2440033,77.87999725,77.66500092,77.46499634,77.24700165,77.0059967,76.72799683,76.39399719,76.06500244
Cote d'Ivoire,CIV,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.52500153,84.33300018,84.04399872,83.69000244,83.30200195,82.79599762,82.59400177,82.47599792,82.31400299,81.60500336,80.89199829,80.16699982,79.41300201,78.6230011,77.79299927,76.92500305,76.0510025,75.15000153,74.21900177,73.25800323,72.27300262,71.27200317,70.26100159,69.2480011,68.2460022,67.26300049,66.28399658,66.15899658
Cameroon,CMR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.19499969,84.31999969,84.3769989,84.43099976,84.28500366,84.03800201,83.84600067,83.56700134,83.22899628,82.87200165,82.51300049,82.27500153,82.04299927,81.81999969,81.61499786,81.4469986,81.43800354,81.40499878,81.3730011,81.36599731,81.35900116,81.43499756,81.48600006,81.4960022,81.45200348,81.34700012,81.26699829,81.23999786
"Congo, Dem. Rep.",COD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.46299744,71.84400177,72.23200226,72.63700104,72.78900146,72.75900269,72.94599915,73.11699677,73.14199829,73.1780014,73.26599884,73.42299652,73.47499847,73.47299957,73.43800354,73.39700317,73.50900269,73.55200195,73.56099701,73.60900116,73.58799744,73.68000031,73.72399902,73.70300293,73.61799622,73.49900055,73.4980011,73.4980011
"Congo, Rep.",COG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.25700378,70.96700287,70.64199829,70.40100098,70.30999756,70.0490036,69.86799622,69.86299896,69.81099701,69.9489975,69.87400055,70.01100159,70.11000061,70.30699921,70.48300171,70.61399841,70.74099731,71.09799957,71.3010025,71.4280014,71.46099854,71.82800293,72.04699707,72.15699768,72.09500122,72.0490036,72.05200195,71.96299744
Colombia,COL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.13400269,78.27500153,78.48400116,78.55500031,78.8730011,79.16899872,79.45700073,79.72200012,79.97100067,80.21299744,80.45500183,80.71099854,80.97100067,81.22699738,81.46700287,81.68599701,81.89099884,82.07499695,82.24099731,82.39399719,82.47200012,82.97699738,83.58000183,83.02799988,83.03500366,82.84400177,82.55899811,82.58899689
Comoros,COM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.05799866,54.41799927,54.20000076,54.10699844,54.24200058,53.95800018,53.81100082,53.41999817,53.07899857,52.68399811,51.96300125,51.59400177,51.20700073,50.83499908,50.50999832,50.21099854,50.01399994,49.93000031,49.90299988,49.85800171,49.83499908,49.86299896,49.89199829,49.9109993,49.97600174,50.06399918,50.11999893,50.20100021
Cabo Verde,CPV,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.27200317,85.46900177,85.46099854,85.39600372,85.09899902,84.7539978,84.34999847,83.84400177,83.19499969,82.42199707,81.45999908,80.51000214,79.39499664,78.20200348,76.89399719,75.68699646,74.90000153,74.10500336,73.53500366,73.1760025,72.80500031,72.47200012,72.21299744,71.98500061,71.76300049,71.57299805,71.28700256,71.44499969
Costa Rica,CRI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.93099976,82.64199829,81.56700134,82.11499786,81.89299774,82.8259964,80.48400116,81.76300049,82.35700226,81.48899841,80.47100067,81.20800018,80.64499664,81.625,79.77999878,80.46399689,79.87599945,80.37599945,79.34999847,77.80999756,77.0719986,77.90100098,77.06600189,76.86100006,76.66899872,75.69100189,73.98100281,73.92299652
Caribbean small states,CSS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.45719419,75.24714185,76.25959184,76.82560667,77.13808578,77.2921657,77.10927573,77.22308648,77.24466892,77.04412279,76.96491869,76.70106489,76.4321306,76.32033475,76.35335458,76.33864934,76.20534872,76.31941258,76.12118216,76.14535413,76.02204297,75.89957593,75.77649774,75.62839902,75.50406849,75.5501309,75.60762952,75.55468582
Cuba,CUB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.01799774,65.06099701,66.20400238,67.46399689,68.02200317,68.39399719,68.46199799,68.56500244,68.63700104,68.48799896,68.30999756,68.13400269,67.9489975,67.69300079,67.42099762,67.41600037,67.32800293,67.52100372,68.0719986,69.22200012,68.74700165,68.55400085,68.30699921,68.04100037,67.82800293,67.56999969,67.40200043,67.34400177
Curacao,CUW,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.35299683,73.56099701,72.73400116,73.44999695,72.81099701,72.97799683,73.08000183,72.23200226,71.98799896,72.02300262,71.93299866,71.99299622,71.3259964,72.1230011,72.86100006,72.66600037,72.26599884,71.88300323,71.29000092,70.75299835,70.58599854,69.68299866,69.60500336,69.21900177,68.73899841,67.43299866,67.71099854,67.54000092
Czech Republic,CZE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.78600311,71.22000122,71.18000031,71.19300079,71.29799652,71.30200195,71.16899872,70.23100281,70.04699707,69.8690033,69.28299713,68.90699768,68.96900177,68.32299805,68.2539978,68.85800171,68.61299896,68.40599823,68.17299652,68.20500183,67.9509964,67.47499847,67.69300079,68.14800262,68.34700012,68.24099731,68.63300323,68.30699921
Germany,DEU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.54799652,72.39600372,71.23699951,70.31600189,70.09700012,69.41799927,68.91600037,68.78700256,68.4960022,68.29299927,67.73899841,67.19100189,66.66000366,66.37000275,65.88800049,66.71299744,66.66699982,66.8030014,66.70999908,66.5719986,66.46099854,66.72899628,66.59700012,66.63400269,66.52400208,66.21600342,66.27400208,66.16799927
Djibouti,DJI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.48600006,80.63700104,80.2990036,79.80899811,79.25499725,78.98699951,78.61100006,78.44000244,78.36799622,78.09999847,77.56800079,77.10700226,76.35900116,75.43699646,74.53800201,73.79199982,73.15100098,72.58599854,72.06600189,71.5719986,71.09899902,70.58799744,70.1210022,69.68699646,69.2460022,68.79699707,68.46700287,68.52899933
Dominica,DMA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
