Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Antigua and Barbuda,ATG,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.574999809,6.390999794,6.453000069,6.160999775,5.948999882,6.131000042,6.236999989,5.947999954,6.015999794,5.964000225,5.784999847,5.448999882,4.943999767,4.577000141,4.486000061,4.296999931,4.203000069,4.19299984,4.076000214,4.006000042,3.586999893,3.535000086,3.411999941,3.618999958,3.312999964,3.437999964,3.391000032
Austria,AUT,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.613999844,6.385000229,6.243999958,6.599999905,6.686999798,6.546999931,6.250999928,5.90899992,5.675000191,5.797999859,5.434000015,5.5,5.282000065,4.933000088,5.264999866,5.210999966,5.452000141,5.269000053,5.426000118,5.402999878,5.18200016,5.052999973,4.918000221,5.074999809,4.815000057,4.71999979,4.684999943
Azerbaijan,AZE,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.99599838,36.97299957,40.0340004,43.89799881,44.57300186,44.58599854,42.49200058,40.58100128,41.17399979,40.07099915,38.94800186,37.11999893,34.85800171,35.20999908,36.53499985,35.85599899,34.92200089,38.4129982,32.32899857,32.27199936,32.18899918,31.74799919,31.06100082,31.1989994,30.97200012,30.93799973,31.78700066
Burundi,BDI,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.48000336,87.05699921,87.46700287,86.91699982,87.20400238,88.07700348,87.20700073,87.16300201,87.28500366,87.22200012,86.96900177,86.8789978,86.85700226,86.66500092,86.65799713,86.65899658,85.96399689,86.17900085,86.16799927,85.91100311,85.97499847,85.8730011,85.65499878,85.43000031,86.10399628,85.78700256,85.88700104
Belgium,BEL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.012000084,3.160000086,3.183000088,3.226000071,3.173000097,3.088000059,2.944000006,2.95600009,2.351000071,2.266000032,1.692999959,2.302999973,2.217999935,2.711999893,2.467999935,2.480000019,2.289000034,1.970000029,1.894000053,1.730000019,1.64199996,1.569000006,1.797999978,1.544999957,1.56400001,1.675999999,1.697999954
Benin,BEN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.90000153,59.34600067,59.40000153,59.47299957,58.74399948,59.41699982,59.0870018,58.90399933,56.06999969,55.48300171,55.07500076,55.02299881,54.70299911,55.08399963,54.87400055,54.79999924,54.19400024,53.56100082,53.68000031,53.3429985,50.80699921,50.2879982,49.27500153,48.63899994,49.14599991,48.67100143,50.63399887
Burkina Faso,BFA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.32900238,87.26499939,87.29299927,87.61799622,87.13400269,86.8789978,86.18000031,85.75900269,84.66500092,84.04699707,83.63500214,83.20300293,82.02799988,80.73100281,80.28900146,78.71099854,74.21700287,71.50299835,66.96800232,62.51300049,57.35900116,52.0929985,46.2140007,37.20899963,35.98199844,35.40599823,34.70999908
Bangladesh,BGD,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.24500275,64.05999756,62.65999985,62.01800156,61.63499832,59.81600189,60.57600021,60.59799957,60.64699936,60.68700027,57.24200058,53.56100082,49.58200073,45.86600113,41.98799896,41.94200134,42.14699936,42.00799942,41.62799835,40.93000031,42.8370018,42.88499832,42.04199982,38.90200043,34.70000076,32.9090004,30.61499977
Bulgaria,BGR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.32299995,17.13800049,16.58200073,16.88100052,17.25099945,16.43000031,19.02499962,16.61400032,16.71899986,15.42000008,12.02600002,13.01799965,13.58600044,12.89299965,10.74199963,9.824999809,9.166999817,8.902000427,8.576999664,8.220000267,8.534000397,8.381999969,8.647999763,9.184000015,9.086999893,8.942000389,8.366999626
Bahrain,BHR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.875999928,2.881999969,2.502000093,2.433000088,2.279999971,2.259000063,2.191999912,2.055000067,2.052999973,2.032000065,1.919999957,1.779999971,1.662999988,1.518000007,1.539000034,1.478999972,1.407999992,1.381000042,1.312999964,1.355999947,1.396000028,1.340999961,1.304999948,1.236999989,1.177000046,1.217000008,1.284999967
"Bahamas, The",BHS,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.522000313,8.456999779,8.930999756,8.633999825,7.150000095,8.102000237,5.46600008,5.513999939,6.757999897,6.72300005,6.782999992,5.606999874,5.190000057,8.050000191,6.343999863,4.346000195,4.156000137,4.919000149,5.05700016,5.454999924,5.461999893,5.440999985,5.327000141,5.531000137,5.734000206,5.749000072,5.895999908
Bosnia and Herzegovina,BIH,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3390007,42.66400146,42.97299957,44.89599991,42.94300079,39.99499893,33.15599823,30.20899963,27.79199982,25.05200005,24.68099976,23.84799957,22.99500084,23.16600037,21.9090004,21.45899963,20.41699982,19.65600014,18.66900063,18.46800041,18.25600052,18.22900009,18.10899925,16.81200027,18.69000053,19.53700066,19.38199997
Belarus,BLR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.11700058,27.30699921,26.54100037,26.34700012,28.31599998,27.46500015,25.26199913,23.88299942,23.83300018,22.92200089,21.5529995,20.94400024,19.39599991,18.03800011,17.42499924,16.27000046,15.21100044,14.15299988,14.00599957,13.52299976,12.70600033,12.7130003,12.26000023,12.31400013,12.45899963,12.82199955,12.98799992
Belize,BLZ,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.58100128,33.69400024,32.16500092,30.67200089,35.31000137,37.72000122,39.43700027,33.00600052,36.39300156,34.36899948,32.98600006,31.35199928,30.05400085,28.91200066,27.77000046,26.76000023,26.22500038,25.82600021,25.51499939,24.98600006,24.33200073,23.97100067,24.02499962,23.02300072,22.65200043,22.22900009,22.81100082
Bermuda,BMU,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.18299866,40.61399841,40.14099884,40.12900162,39.41500092,38.54100037,38.64899826,36.99900055,37.12799835,40.19599915,45.63299942,44.78499985,35.5719986,35.56100082,34.60800171,36.55500031,31.39299965,31.10700035,29.57699966,29.65200043,29.3220005,28.1590004,29.25300026,30.46299934,27.53199959,27.00399971,27.10099983
Brazil,BRA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96299934,30.57699966,29.60400009,29.17200089,28.42900085,27.31399918,26.83799934,26.0170002,26.82699966,24.39599991,23.60499954,23.57299995,23.97400093,24.5510006,23.72599983,22.55800056,21.51600075,20.60899925,20.48699951,19.27499962,18.96699905,15.46399975,15.12899971,14.07600021,14,14.10700035,14.23400021
Barbados,BRB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.456999779,7.992000103,6.388999939,6.100999832,5.526000023,6.131000042,6.324999809,5.131000042,5.229000092,4.122000217,4.789000034,4.879000187,5.423999786,4.144000053,4.265999794,4.46999979,3.476999998,3.058000088,3.778000116,3.709000111,4.315999985,3.404999971,3.737999916,4.383999825,4.243999958,3.858999968,3.944999933
Brunei Darussalam,BRN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21600008,2.217000008,2.25,2.246000051,2.204999924,2.229000092,2.226999998,2.255000114,2.197000027,2.130000114,2.063999891,1.871000051,1.64199996,1.567000031,1.457999945,1.289000034,1.182000041,1.131000042,1.024999976,0.949999988,0.862999976,0.783999979,0.72299999,0.625999987,0.649999976,0.661000013,0.593999982
Bhutan,BTN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.15200043,80.4240036,79.62200165,79.95999908,77.64099884,76.63800049,75.60299683,75.39199829,74.84600067,74.44100189,74.18599701,73.45200348,72.66500092,68.88999939,62.83200073,55.88999939,61.50600052,61.98500061,60.27199936,54.98400116,54.37200165,50.89199829,49.68099976,50.16999817,52.48500061,51.13000107,51.16600037
Botswana,BWA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4109993,21.67099953,21.16399956,19.99600029,19.53000069,19.07500076,21.58200073,26.09399986,23.61199951,22.03700066,17.01000023,20.8920002,27.61800003,30.1609993,32.50299835,34.64300156,31.83600044,29.63800049,29.04000092,30.54999924,31.8579998,31.88999939,30.81500053,30.48600006,31.05999947,30.24399948,30.43099976
Central African Republic,CAF,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00299835,80.38999939,80.55500031,80.66000366,80.65100098,81.7009964,82.1210022,82.16600037,81.53600311,81.70700073,81.89399719,81.86499786,82.42299652,82.25099945,82.11599731,82.14099884,82.06300354,82.10199738,81.95300293,81.90399933,82.01300049,81.86100006,81.69100189,81.5,81.69100189,81.6269989,81.70300293
Canada,CAN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.775000095,5.734000206,5.765999794,5.670000076,5.472000122,5.301000118,5.116000175,5.046999931,4.757999897,4.478000164,3.914999962,3.816999912,3.848999977,3.657000065,3.733999968,3.628000021,3.415999889,3.312999964,3.306999922,3.209000111,3.109999895,3.025000095,2.940000057,2.836999893,2.767999887,2.686000109,2.697999954
Central Europe and the Baltics,CEB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.70549352,22.73504654,22.93788189,22.3485511,21.74216503,21.18540201,21.4681908,21.03969502,21.06395566,21.2837462,20.78408584,19.14935153,18.81075843,17.47368116,16.67367611,15.47519117,14.38418258,13.42416561,13.37086476,13.95046552,13.51574687,13.6261081,13.28327407,12.95448038,12.51959735,11.56947345,11.49664797
Switzerland,CHE,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.606999874,4.415999889,4.811999798,4.71999979,5.045000076,5.188000202,5.298999786,5.262000084,5.672999859,5.511000156,5.123000145,5.059999943,5.038000107,4.725999832,4.782999992,4.729000092,5.002999783,4.368999958,3.937000036,4.135000229,4.065999985,4.020999908,4.177999973,4.331999779,3.930000067,3.802999973,3.948999882
Channel Islands,CHI,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.03699875,32.01699829,31.6989994,31.21999931,30.9260006,30.68099976,30.17900085,29.69300079,29.22900009,28.5739994,28.16399956,27.88800049,27.40999985,26.97500038,26.65099907,26.3390007,26.08699989,26.21500015,26.92099953,26.8920002,26.70599937,26.67000008,26.51099968,26.22299957,26.00900078,25.87199974,25.8560009
Chile,CHL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.76199913,23.48500061,21.52199936,21.28700066,20.51600075,20.12999916,19.18799973,19.30200005,19.30699921,19.29599953,18.03100014,17.86700058,18.06100082,17.5909996,17.08600044,16.66900063,16.10499954,15.38399982,16.41200066,14.08300018,13.65200043,13.30200005,12.70800018,12.77900028,12.70899963,12.66100025,12.76000023
China,CHN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.47100067,52.59400177,50.29000092,48.88399887,47.58599854,46.29399872,44.87200165,43.9280014,42.58300018,41.06000137,39.78099823,38.33200073,36.3769989,34.97499847,32.80899811,30.49200058,28.22400093,26.54000092,24.86499977,23.31800079,21.66399956,20.38500023,19.20499992,18.06100082,16.98999977,15.92700005,15.17700005
Cote d'Ivoire,CIV,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56200027,53.43999863,53.63399887,53.95600128,53.98500061,53.36800003,52.92900085,52.73099899,51.875,52.56900024,53.47600174,53.90999985,54.81399918,53.30599976,53.02299881,52.8030014,52.51800156,52.66999817,51.58100128,52.34500122,53.17100143,51.37599945,54.45899963,55.09700012,55.21900177,54.24200058,53.66899872
Cameroon,CMR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.72799683,66.30699921,65.5759964,66.11699677,65.72299957,65.39299774,65.24099731,64.48300171,64.29199982,63.92499924,63.07600021,62.83599854,62.37599945,61.94900131,62.03099823,62.22299957,62.54899979,62.31900024,62.3769989,61.98899841,61.84700012,61.43299866,60.77299881,60.10599899,59.48199844,59.16899872,59.1590004
"Congo, Dem. Rep.",COD,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6969986,81.74099731,81.6989975,82.3259964,82.27500153,80.9980011,82.89099884,82.94100189,82.50299835,80.21399689,77.48899841,76.9940033,77.87599945,77.83999634,77.23400116,76.90799713,76.61100006,76.00800323,74.37400055,73.73899841,73.70899963,73.62599945,74.29499817,76.92900085,76.88500214,76.52200317,77.03500366
"Congo, Rep.",COG,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.68700027,36.73600006,36.47900009,39.47499847,39.36800003,39.11700058,39.60400009,38.68700027,40.09899902,39.79299927,39.05500031,38.46300125,38.7879982,39.00799942,38.56499863,38.20100021,38.57699966,38.89699936,36.47200012,37.61199951,37.65200043,37.92499924,37.45999908,37.09700012,35.79600143,35.8219986,36.2120018
Colombia,COL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.25500107,32.86899948,32.05899811,32.85200119,32.26900101,31.44000053,31.10199928,31.29100037,31.62599945,29.28199959,30.625,28.20899963,28.86199951,27.9090004,28.79100037,27.57699966,26.11100006,26.08699989,26.77799988,26.33600044,25.47599983,24.72900009,23.8390007,22.96800041,22.75499916,22.79000092,22.72500038
Comoros,COM,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80400085,51.18399811,50.94599915,51.88800049,52.36500168,52.99700165,52.9469986,53.2159996,53.22399902,51.02899933,50.63100052,50.55899811,50.94100189,50.8769989,50.9129982,50.62900162,50.96500015,51.04399872,50.80699921,50.96900177,50.74399948,50.63499832,50.3370018,50.27700043,50.52500153,50.50400162,50.06700134
Cabo Verde,CPV,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.31600189,75.64099884,75.50700378,74.94400024,74.53700256,74.01000214,73.33499908,72.48000336,72.32800293,71.34799957,71.07299805,70.22000122,69.83899689,69.24500275,68.16999817,67.04000092,65.7440033,64.95899963,65.03800201,64.60099792,63.97100067,63.58200073,63.19400024,63.12900162,63.11700058,62.24900055,62.02399826
Costa Rica,CRI,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.29499817,31.81800079,29.74699974,28.50799942,28.42499924,28.57600021,27.37899971,27.21800041,27.07799911,27.6590004,21.68300056,21.99200058,20.82799911,20.3409996,20.85700035,19.25900078,17.81500053,17.1420002,19.56699944,20.89900017,15.22200012,14.58399963,14.07299995,15.65400028,17.34799957,16.92300034,16.71299934
Caribbean small states,CSS,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.25944301,27.53624286,26.04570832,25.65226684,24.51767676,23.76165263,22.32112092,21.31097629,21.54672762,20.99303534,20.71088818,19.81235393,20.01204606,18.221109,17.87927695,17.54201892,16.64313611,17.21754513,17.91238705,17.86489253,16.32587296,16.66880946,16.52150132,16.52423389,16.50708898,16.45580868,16.60135373
Cuba,CUB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.99699974,30.00799942,31.42499924,31.54299927,31.06999969,31.13100052,31.16200066,26.5720005,33.79800034,33.89899826,28.21699905,28.29500008,28.40200043,27.25300026,26.42900085,26.32699966,24.94799995,24.71800041,25.15699959,24.8579998,26.375,26.1079998,25.3010006,25.5739994,24.79999924,24.7310009,25.22400093
Curacao,CUW,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.823999882,6.297999859,6.313000202,6.040999889,5.727000237,5.647999763,5.453000069,5.308000088,5.078000069,5.926000118,5.468999863,6.001999855,6.143000126,5.892000198,5.651000023,5.265999794,5.915999889,5.436999798,4.706999779,4.874000072,5.051000118,3.798000097,4.300000191,6.493999958,5.671999931,5.361000061,5.217999935
Czech Republic,CZE,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.411000252,8.774000168,9.006999969,7.93200016,7.570000172,7.282000065,6.945000172,6.635000229,6.413000107,6.321000099,6.03000021,6.007999897,5.56099987,5.315999985,4.859000206,4.505000114,4.375,3.825999975,3.789999962,3.976000071,3.828999996,3.904000044,3.769000053,3.598999977,3.927000046,3.83100009,3.801000118
Germany,DEU,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.171000004,3.818000078,3.608999968,3.38499999,3.270999908,3.184999943,3.233999968,3.115999937,3.259000063,3.045000076,3.049000025,2.905999899,2.907999992,2.887000084,2.894000053,2.812999964,2.790999889,2.167999983,2.049999952,2.029000044,2.042000055,1.955000043,1.824000001,1.792000055,1.774999976,1.671000004,1.644999981
Djibouti,DJI,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.33800125,32.70999908,34.08499908,34.47100067,35.65399933,37.00999832,37.5359993,38.12900162,38.28099823,38.94100189,39.05899811,38.94599915,38.79100037,38.53699875,38.25799942,37.36999893,36.88399887,35.80599976,35.52700043,35.88299942,35.57300186,35.13999939,34.12799835,33.375,32.0530014,32.18600082,31.98900032
Dominica,DMA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.953000069,7.328999996,7.361999989,7.087999821,5.892000198,5.328999996,5.433000088,5.321000099,4.902999878,5.132999897,5.132999897,4.585000038,4.606999874,4.487999916,4.552999973,4.506999969,4.184999943,3.828000069,3.904000044,3.849999905,3.765000105,3.951999903,3.944999933,3.90199995,3.767999887,3.862999916,3.940000057
