"Data Source","World Development Indicators",

"Last Updated Date","2018-09-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Antigua and Barbuda","ATG","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","45.4500007629395","","","","","","","","","","87.3499984741211","","","","","","","","","","","","","","","","","","","","","80.0400009155273","","","","","","","","","","78.2300033569336","","","","","","","","","","","","","","","","",
"Australia","AUS","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","85.6699981689453","","","","","83.9000015258789","","","","","80.3099975585938","","","","","79.3399963378906","","","78.4427032470703","78.3412017822266","78.0484008789063","77.4307022094727","76.7138977050781","76.2547988891602","75.7557983398438","75.8616027832031","75.3415985107422","75.2369003295898","75.4455032348633","75.592903137207","74.644401550293","74.1340026855469","73.5473022460938","73.6084976196289","73.8086013793945","73.5792999267578","73.0037994384766","72.698600769043","72.2404022216797","72.0948028564453","71.8634033203125","71.7901992797852","71.5410995483398","71.5114974975586","72.0873031616211","72.2378005981445","72.5106964111328","72.6196975708008","72.30419921875","72.361198425293","72.1723022460938","71.7275009155273","71.3911972045898","70.9572982788086","71.0968017578125","70.605598449707","70.6788024902344",
"Austria","AUT","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","80.0100021362305","","","","","","","","","","74.2200012207031","","","","","","","","","69.0999984741211","72.6600036621094","71.7799987792969","70.8399963378906","70.8600006103516","70.5299987792969","70.5699996948242","70.4100036621094","69.5500030517578","69.3199996948242","69.4199981689453","69.5500030517578","69.6100006103516","69.2900009155273","70.5770034790039","70.472297668457","69.811897277832","69.1041030883789","69.2780990600586","69.3762969970703","68.8973999023438","67.9251022338867","68.1122970581055","68.24169921875","65.1320037841797","66.4007034301758","66.7404022216797","67.5679016113281","67.4714965820313","67.3216018676758","67.0973968505859","66.9039993286133","66.9261016845703","66.9272003173828","66.4284973144531","66.4039993286133","66.7789993286133","66.8081970214844",
"Azerbaijan","AZE","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2400016784668","","","","78.7200012207031","","","51.8300018310547","50.1699981689453","50.0699996948242","72.9700012207031","49.4799995422363","","49","48.9099998474121","49.2799987792969","49.2299995422363","70.5899963378906","68.5100021362305","67.6399993896484","68.5299987792969","67.8300018310547","67.5100021362305","67.8000030517578","68","68.3000030517578","68.5","69.5","69.6999969482422",
"Burundi","BDI","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","51.7400016784668","92.5299987792969","51.7799987792969","","59.9500007629395","","59.5099983215332","","87.1999969482422","","","","90.0599975585938","","","","","","","","84.5999984741211","","","","","","","","","","69.8199996948242","","","","","","77.9899978637695","","","",
"Belgium","BEL","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","76","","","","","","","","","71.7200012207031","","","","","","","54.2599983215332","","54.4000015258789","54.0699996948242","52.1399993896484","","65.9384002685547","64.4380035400391","64.4877014160156","63.7565002441406","62.5527000427246","61.6571998596191","61.5213012695313","61.0415992736816","61.3981018066406","61.1529006958008","60.6204986572266","61.1650009155273","61.1800994873047","60.9029006958008","60.6618995666504","60.6436004638672","61.2276000976563","61.5059013366699","60.5071983337402","60.3581008911133","60.2784996032715","60.3002014160156","61.3805999755859","60.8567008972168","61.0850982666016","60.8468017578125","60.3754005432129","60.7947998046875","59.714900970459","59.7400016784668","59.6657981872559","59.2265014648438","58.8872985839844","58.725399017334","59.1646995544434",
"Benin","BEN","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","54.189998626709","","","","","","","","","","","","","","92.3499984741211","","53.3300018310547","","86.0400009155273","","","","","","","83.9100036621094","","","","","","89.4000015258789","","","","55.9099998474121","","","","","66.6100006103516","78.9300003051758","76.3899993896484","","","","","","","76.0800018310547","74.3758010864258","","","","","","",
"Burkina Faso","BFA","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","50","","","50.0200004577637","","49.7999992370605","","","91.1999969482422","","","","","","","","","","91.8199996948242","","","","","","88.9199981689453","","","84.1999969482422","","","","","","","","","","","93","86.3099975585938","89.9000015258789","","","","","","","74.6036987304688","","","",
"Bangladesh","BGD","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","92.9700012207031","","","","","","","","","","","","","90.2099990844727","","","","","","","84.120002746582","","","88.6800003051758","88.5800018310547","88.6100006103516","","","89.0999984741211","","88.3300018310547","","","","","88.7600021362305","","","","87.2200012207031","","","87.3899993896484","","","86.1905975341797","","","","81.6157989501953","","","81.7718963623047","","","79.4000015258789","80.6738967895508",
"Bulgaria","BGR","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","76.8099975585938","","","","","","","","","","70.3000030517578","","","","","","","","","","","","","","","","","60.7000007629395","","","","","56.9000015258789","","","56.2075004577637","56.7321014404297","56.0013999938965","55.4992980957031","56.0881004333496","55.4229011535645","56.6621017456055","58.1665992736816","59.7620010375977","59.0033988952637","59.4360008239746","58.2167015075684","58.7280006408691","59.6529998779297","60.0950012207031","60.0101013183594","59.4598999023438","61.6693992614746",
"Bahrain","BHR","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","51.5699996948242","","","","","","83.2799987792969","","","","","","","","55.8699989318848","","86.120002746582","","","","73.5400009155273","","73.629997253418","","","89.1999969482422","88.2300033569336","88.9000015258789","88.5999984741211","88.3000030517578","88","87.6999969482422","87.5","87.1999969482422","86.9000015258789","86.5999984741211","85.9599990844727","86.0999984741211","85.6999969482422","82.4899978637695","64.5","84.9300003051758","","","","87.3300018310547","86.4199981689453","","","","86.9400024414063","","",
"Bahamas, The","BHS","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","92.0199966430664","","","","","","","89.2300033569336","","","","","","","","","41.0400009155273","78.3899993896484","","","","","","","","","55.5299987792969","79.1800003051758","79.0999984741211","79.9000015258789","82.3000030517578","81.1600036621094","78.5","79.8000030517578","79.4000015258789","74.0899963378906","83.0999984741211","","81.6999969482422","81.6999969482422","","","","","","","78.4000015258789","","75.4199981689453","78.9300003051758","76.0999984741211","","","","",
"Bosnia and Herzegovina","BIH","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.4300003051758","","","","","","","","","","","","","","","56.0099983215332","57.7799987792969","57.0400009155273","56.1500015258789","56.6699981689453","55.8699989318848","56.3800010681152","55.2799987792969","55.0099983215332","54.0200004577637","53.7400016784668","44.7799987792969",
"Belarus","BLR","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","51.1199989318848","","","","","","","","","","","","","","","","","","","76.370002746582","","","","","","","","45.7999992370605","","65.6600036621094","","","","","","","56.6300010681152","57.2200012207031","58.0800018310547","68.8000030517578","","","","","","78.9000015258789","75.1999969482422","",
"Belize","BLZ","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","89.7399978637695","","","","","","","","","","44.810001373291","","","","","","","","","","91.7099990844727","","","","","","","","","","","","","","78.7699966430664","","47.2000007629395","79.6999969482422","78.5999984741211","79.6999969482422","","","","","","48.9000015258789","","","","","","","81.6399993896484","78.4410018920898","78.3383026123047","79.5500030517578","79.7699966430664","78.2032012939453",
"Bermuda","BMU","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","88.5899963378906","","","","","","91.6900024414063","","","","87.620002746582","","","","","","","","","","","82.3499984741211","","","","","","","","","79.5100021362305","","","","","","","","","86","87","","80","","","","","",
"Bolivia","BOL","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","85.75","","","","87.4599990844727","86.8300018310547","85.1800003051758","","","82.9700012207031","84.0100021362305","84.9899978637695","","63.25","84.6699981689453","63","80.4199981689453","63","64","75.8399963378906","74.129997253418","82.3000030517578","","","82.2300033569336","75.9000015258789","83.5","83.3000030517578","83.3000030517578","80.2205963134766","82.3481979370117","56.3899993896484","82.1286010742188","81.9228973388672","","82.342903137207","80.1548004150391","80.2758026123047","81.9030990600586","79.8494033813477","81.217399597168","79.4843978881836",
"Brazil","BRA","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","88.7099990844727","","","","","","","","","","83.5800018310547","","","86.9400024414063","","","","","","","82.7300033569336","","","","","85.0400009155273","84.8899993896484","85.7900009155273","85.3399963378906","84.9300003051758","84.5699996948242","","85.4199981689453","84.9199981689453","","82.6448974609375","80.5479965209961","81.1968994140625","80.7156982421875","80.549201965332","","79.9683990478516","79.9869003295898","79.6032028198242","79.956901550293","80.0698013305664","79.5938034057617","79.1399993896484","79.1294021606445","79.0738983154297","66.4542007446289","77.254997253418","76.8115997314453","76.2220993041992","76.7969970703125","75.1363983154297","73.2251968383789","72.8593978881836",
"Barbados","BRB","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","50.7000007629395","","","","","","48.0099983215332","","","","81.2099990844727","","","","","","","","47.6699981689453","","78.0999984741211","","","75.0299987792969","","73.6999969482422","74.5800018310547","76","75.2099990844727","76.879997253418","75.6500015258789","73.25","74","","74.4300003051758","74.4899978637695","74.4418029785156","73.7307968139648","74.1343994140625","74.768798828125","75.7099990844727","75.9573974609375","74.8800964355469","75.0566024780273","75.144401550293","75.2129974365234","73.5802001953125","74.326301574707","73.3283996582031","72.3399963378906","71.8000030517578","72.7003021240234","71.9189987182617","72.0400009155273","67.7300033569336","68.7099990844727","70.620002746582","",
"Brunei Darussalam","BRN","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","86.129997253418","","","","","","","","","","","80.0999984741211","","","","","","","83.4300003051758","","","83.120002746582","","","","","80.0100021362305","","","","","82.2200012207031","","","","","","","","","","79.3300018310547","","","","","","","","","","75.6999969482422","","","72.4746017456055","","","68.8925018310547",
"Bhutan","BTN","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.4700012207031","72.1999969482422","","","73.5800018310547","72.8099975585938","72.2399978637695","65.6699981689453","72.0999984741211","71.0299987792969","71.1800003051758","","",
"Botswana","BWA","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","47.4300003051758","","","","","","","45.3499984741211","","","","","","","","","","80.6399993896484","","","","78.9800033569336","","","","","","75.4300003051758","","","73.0999984741211","","60.060001373291","","70.2699966430664","","67.620002746582","64.9499969482422","","","","","70.4300003051758","","","69.5932006835938","66.3300018310547","","","76.8199996948242","","","","",
"Central African Republic","CAF","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","36.5699996948242","","","","","","","","","","","","","71.0699996948242","","","","","","","","","","","","","87.120002746582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","78.1399993896484","","","","","","","","","","76.3899993896484","","","","","77.6725006103516","77.5581970214844","77.927001953125","78.3541030883789","78.3338012695313","78.4456024169922","77.0467987060547","76.8630981445313","76.6953964233398","76.7276000976563","76.8522033691406","76.8479995727539","76.6261978149414","76.763298034668","76.1185989379883","75.0427017211914","73.8570022583008","73.3139038085938","73.0979995727539","72.4618988037109","72.1675033569336","72.2281036376953","72.122200012207","72.3855972290039","72.3461990356445","72.2652969360352","73.0110015869141","73.4139022827148","73.1661987304688","72.8026962280273","72.3196029663086","72.5352020263672","72.7326965332031","71.9098968505859","71.5635986328125","71.4035034179688","71.0199966430664","70.8737030029297","70.5644989013672","70.5958023071289","70.2654037475586","70.1635971069336",
"Central Europe and the Baltics","CEB","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.9795379854197","","","68.868491504272","67.7452910497402","66.6080052258247","65.9380820252816","66.5213311320539","65.0313152148066","64.5994454365706","63.1544416995696","62.4443788289993","62.4564556849519","62.3696579080064","62.4609425468606","62.7193915800724","63.0943884310299","63.1904950409138","63.4899060504594","63.2605150263513","63.6612517905694","63.8770925292786","64.3742116074003","64.4910204022053","64.4974368658643","65.1470659843948",
"Switzerland","CHE","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","87.2300033569336","","","","","","","","","","84.3300018310547","","","","","","","","63","63.2200012207031","79.2900009155273","","","","","66.2099990844727","66.3899993896484","","66.370002746582","66.5400009155273","79.2600021362305","80.8690032958984","80.2259979248047","80.2809982299805","79.2429962158203","79.0329971313477","79.0155029296875","78.6305999755859","78.4998016357422","78.2216033935547","77.7724990844727","77.396598815918","76.7123031616211","76.786003112793","75.966796875","75.0971984863281","75.415901184082","75.7779006958008","75.4615020751953","75.2401962280273","74.347900390625","74.6838989257813","74.4919967651367","74.1885986328125","74.1436996459961","74.2230987548828","74.4992980957031","74.4737014770508",
"Channel Islands","CHI","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","85.0899963378906","","","","","","","","","","79.4700012207031","","","","","","","","","","70.3600006103516","69.9300003051758","68.2799987792969","68.0100021362305","68.879997253418","74.2600021362305","73.5800018310547","","75.2200012207031","75.8199996948242","75.0899963378906","75.2099990844727","75.5100021362305","77.0400009155273","76.6100006103516","75.1600036621094","77.2440032958984","76.4489974975586","76.3379974365234","75.8550033569336","74.7630004882813","73.9520034790039","73.2149963378906","72.8539962768555","72.1340026855469","71.8619995117188","72.9759979248047","72.9560012817383","73.3850021362305","72.5289993286133","72.3031997680664","72.8920974731445","72.0947036743164","72.0099029541016","71.8098983764648","71.6999969482422","71.4545974731445","71.4608001708984",
"China","CHN","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","86.4800033569336","","","","","","","","85.0299987792969","","","","","","","","","","82.9400024414063","","","","","","","","","","78.1600036621094","","","","","","","",
"Cote d'Ivoire","CIV","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","89.379997253418","","","","","","55.6800003051758","","","","","91.1100006103516","","","91.2099990844727","","","","","","","","","","88.7200012207031","","","","","","","","","","81.4800033569336","","","","","","","","","","","","","","72.0343017578125","80.8990020751953","","","70.7591018676758","",
"Cameroon","CMR","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","81.5699996948242","","","","77.2399978637695","","83.25","","","81.2699966430664","","48.5699996948242","","","","","","","","","76","","","","","76.4000015258789","","","","74.8000030517578","","85.549201965332","","","82.3000030517578","","","","77.5022964477539","","","",
"Congo, Dem. Rep.","COD","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8436965942383","","","","","","","69.7948989868164","","","","","",
"Congo, Rep.","COG","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","81.7799987792969","","","","","","","","","","69.5699996948242","","","","","","","","","","","","","","","","","","","","","69.0897979736328","","","","72.1999969482422","","","64.3000030517578","","","","","",
"Colombia","COL","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","87.4499969482422","","","","","","","","","78.879997253418","","","","","","","78.4400024414063","","","","","68.2699966430664","53.4000015258789","55.0999984741211","","78.9899978637695","","","","78.5199966430664","","","55.5","","","","73.9700012207031","82.6809997558594","82.2300033569336","82.4339981079102","81.2210006713867","80.6689987182617","71.8841018676758","78.6289978027344","78.7779998779297","80.7460021972656","80.9916000366211","81.5635986328125","81.8869018554688","81.2862014770508","81.4602966308594","81.5283966064453","80.9942016601563","80.7665023803711",
"Comoros","COM","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","81.6699981689453","","","","","","","","","","","64.3000030517578","","","","","","","","","","","","","50.706298828125","","","","","","","","","","","","","",
"Cabo Verde","CPV","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","48.2799987792969","","","","","","","","","","","","","","","","","","","","62.6199989318848","","","","","","","","","","85.0800018310547","","","","","","","","","","","","","","","","","","","","","","","","","71.446403503418","","",
"Costa Rica","CRI","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","90.8399963378906","","","","","","","","","","81.129997253418","","","","","","","","","","","79.5400009155273","","","","","","82.3720016479492","80.6719970703125","79.7720031738281","80.4290008544922","80.072998046875","81.4089965820313","78.7129974365234","79.9290008544922","80.8860015869141","80.693000793457","79.2900009155273","79.8000030517578","79.1880035400391","79.431999206543","78.6750030517578","79.5169982910156","78.9390029907227","79.4960021972656","78.0270004272461","76.5859985351563","75.4095993041992","73.5","75.6204986572266","75.2030029296875","74.8632965087891","74.6531982421875","74.9356002807617","73.0127029418945",
"Caribbean small states","CSS","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","77.791284314891","","","","","","","","","","78.5381976187023","","","","","","","","","","73.1453383545998","","","","","","","","","","75.4685159818605","","","","73.9866252709591","","","75.2118743026426","","","","74.4678114809497","","","","","","","","73.2341157133643","71.6216104841398","71.5349749764599","71.5867224632767","71.8375352427375","71.3932659112501","71.3647012705456","71.2933277539633","",
"Cuba","CUB","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","77.4199981689453","","","","","","","","","","","71.5","","","","","72.1800003051758","","72.6399993896484","","","","","","","","","","","","","","","","53.4000015258789","","54","54.5","67.5999984741211","68.9740676879883","68.3001861572266","69.6800003051758","89.4599990844727","87.0999984741211","","","","",
"Curacao","CUW","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","89.8600006103516","","","","","","","","","","47.810001373291","","","","","","","","","58.0699996948242","","","","","","","","","","87.9800033569336","","87.7200012207031","","","","","","","","89","","","","","","","86.9000015258789","84.8199996948242","87.4499969482422","87.9400024414063","86.3300018310547","84.3000030517578","86.5999984741211","85.5800018310547","85.2399978637695","84.620002746582","","",
"Cyprus","CYP","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","90.4300003051758","","","","","","","","","","","","","","","","60.6300010681152","","43.7999992370605","","","","","","47.0499992370605","59.9300003051758","","60.1500015258789","81.6699981689453","82.5800018310547","82.2900009155273","82.129997253418","77.3399963378906","","","77.9599990844727","","","","","72.5040969848633","72.5652008056641","72.2044982910156","73.4336013793945","73.4367980957031","73.9050979614258","73.4013977050781","73.6120986938477","73.1046981811523","71.4643020629883","71.3818969726563","70.7123031616211","70.6473007202148","70.2368011474609","69.497802734375","67.3518981933594","66.638801574707","66.8731002807617",
"Czech Republic","CZE","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.9400024414063","","71.2990036010742","71.4290008544922","71.4589996337891","71.431999206543","70.6069030761719","70.3056030273438","70.0570983886719","69.3460998535156","68.8740997314453","68.877197265625","68.2938995361328","68.1033020019531","68.7086029052734","68.554801940918","68.3378982543945","68.2037963867188","68.2983016967773","68.0439987182617","67.5170974731445","67.6885986328125","68.0710983276367","68.1999969482422","68.0155029296875","68.3844985961914","68.5438995361328",
"Germany","DEU","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","70.3216018676758","70.9484024047852","70.7593002319336","70.9720993041992","70.8675003051758","71.0566024780273","71.1445007324219","71.970100402832","71.8684005737305","70.6100997924805","69.9384002685547","69.4049987792969","68.5727996826172","68.1629028320313","67.8520965576172","67.6184997558594","67.3830032348633","66.6572036743164","66.1971969604492","65.6940002441406","65.3697967529297","64.7370986938477","66.1472015380859","66.3215026855469","66.2535018920898","66.3130035400391","66.1940994262695","66.0665969848633","66.5419006347656","66.4372024536133","66.4171981811523","66.3239974975586","65.8705978393555","66.5587997436523","66.6829986572266",
"Djibouti","DJI","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4000015258789","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","47.3199996948242","","","","","","","","","","40.0699996948242","","","","","","","","","","","77.1900024414063","","","","","","","","74.5699996948242","","48.6300010681152","","","","","","75.0699996948242","","75.5400009155273","","70.2099990844727","","","","","","","","","","","","","","","","",
"Denmark","DNK","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","85.25","","","","","83.1999969482422","","","","","78.5400009155273","","","","76.2900009155273","","76.6399993896484","76.620002746582","76.6100006103516","74.8899993896484","","74.6800003051758","","73.0852966308594","74.0742034912109","74.1136016845703","74.5544967651367","73.3647994995117","75.3492965698242","75.1533966064453","75.1162033081055","74.2555999755859","74.0752029418945","73.120002746582","70.7236022949219","72.0566024780273","71.8665008544922","72.1127014160156","71.0839996337891","71.7861022949219","71.0668029785156","70.8589019775391","71.2580032348633","71.4489974975586","71.67919921875","71.0980987548828","71.1051025390625","70.9468994140625","71.2201995849609","70.1985015869141","69.0779037475586","68.3893966674805","67.3932037353516","66.2397003173828","66.4439010620117","66.7421035766602","67.7727966308594","66.3852005004883",
